,date,tweet,hashtags
1464,2020-10-02,"faz com que possamos reforçar, e trazer medidas que possam ajudar mulheres que já estão em tratamento.  O autocuidado é importante. Sua saúde e sua vida são de extrema importância.  @MariaRita 👑😍🎀💖♥️🤟 #mariarita #mr #autocuidado #outubrorosa","#mariarita, #mr, #autocuidado, #outubrorosa"
1465,2020-10-02,"Faça o autoexame e previna-se contra o câncer de mama. Lembre-se, um toque que pode mudar a sua vida! 💖  #outubrorosa #juntassomosmaisfortes #autocuidado #umtoquequepodesalvarsuavida","#outubrorosa, #juntassomosmaisfortes, #autocuidado, #umtoquequepodesalvarsuavida"
1466,2020-10-02,Eu não acho que #skincare e cuidar do cabelo sejam simplesmente #autocuidado mas quando se é negra e odiou a vida inteira seu cabelo crespo/cacheado hoje cuidar dele é um grande ato de #amorpropio e autocuidado. Até nisso nós não somos todos iguais né.,"#skincare, #autocuidado, #amorpropio"
1478,2020-10-01,"Se você já fez 40 anos, é importante fazer a mamografia anualmente. Esse exame tem mais precisão e consegue detectar lesões que o autoexame não consegue, então é importante esse cuidado. #OutubroRosa #ElasSim #autocuidado #CancerDeMama","#OutubroRosa, #ElasSim, #autocuidado, #CancerDeMama"
1484,2020-09-30,"Esse clima abafado, pede hidratação e comidas nem tão quentes. Por isso hoje, plena quarta-feira, tô tomando cerveja e vou jantar japonês. #autocuidado",#autocuidado
1490,2020-09-29,"Se colocar em primeiro lugar não é  egoísmos, é autocuidado!  #autocuidado #relacionamentoabusivo #RelacionesIlimitadas","#autocuidado, #relacionamentoabusivo, #RelacionesIlimitadas"
1491,2020-09-29,Cancelei a última Live do Pop Plus do mês que seria hoje. Vou remarcar assim que possível.   #semioffline #semiférias #sumiço #autocuidado #fuckdepression #fuckanxiety,"#semioffline, #semiférias, #sumiço, #autocuidado, #fuckdepression, #fuckanxiety"
1494,2020-09-29,"Em seminário on-line, que será dividido em três módulos, sempre às 19h, com especialistas da área de #saúdemental e das formas de autoagressão, abordarão temáticas como promoção ao #autocuidado, auxílio na identificação de sintomas de sofrimento e #prevenção à ideação suicida.","#saúdemental, #autocuidado, #prevenção"
1497,2020-09-29,Dizer NÃO em algumas situações é dizer SIM pra você ! Isso é autocuidado em ação! #autocuidado #limites #terapiaonline #Psicologia,"#autocuidado, #limites, #terapiaonline, #Psicologia"
1501,2020-09-27,"o boy te fez de palhaça? faz uma máscara de argila e segue o baile, amor. e beba água #autocuidado",#autocuidado
1502,2020-09-27,"@oiaure Enrolar a toalha no cabelo, botar uma máscara, segurar um drink e #autocuidado",#autocuidado
1514,2020-09-25,"@its_juhhh Isso mesmo, a importância dos seus autocuidado próprios é essencial, siga assim. #autocuidado #autoconhecimento #autoreflexao","#autocuidado, #autoconhecimento, #autoreflexao"
1516,2020-09-25,"Dua Lipa salvando o rolê. Tem demanda tão pesada que arde meu estômago, nessas horas o que me salva é spotfy e uma corrida. #Psicologia #saudemental #autocuidado","#Psicologia, #saudemental, #autocuidado"
1522,2020-09-24,Tem vazio que só é preenchido com um pouco mais de si mesmo! 💛 #autoconhecimento #autocuidado,"#autoconhecimento, #autocuidado"
1524,2020-09-23,tomando banho ao som de Guilherme Boulos falando qualquer coisa  #autocuidado,#autocuidado
1528,2020-09-23,Vontade de cortar o cabelo 5' depois 🤔 Vou deixar o cabelo crescer na cintura ➰ #autocuidado #cachos,"#autocuidado, #cachos"
1537,2020-09-22,É preciso coragem para eliminar o que não é essencial.   ❣  @PsicoFrancieli   #saudemental #autocuidado #psicoterapia #foco #essencial,"#saudemental, #autocuidado, #psicoterapia, #foco, #essencial"
1540,2020-09-22,Se você deseja melhorar alguém. Melhore a si mesmo.🧚🏻‍♀️🤍  #autocuidado #lifestyle,"#autocuidado, #lifestyle"
1542,2020-09-22,"Bom dia a todos! ✨Hoje acordei muito mal, chorei até, mas agora eu já estou bem, pelo menos é oq acho. Já me arrumei fiz o cabelo,comi e jaja irei para a academia 😊Nada melhor dq você se arrumar para levar a autoestima! Auto cuidado é tudo!#eutoestima #forte #autocuidado #Feliz","#eutoestima, #forte, #autocuidado, #Feliz"
1544,2020-09-21,Mas vale a reflexão “será que isso realmente é um problema ou foi a sociedade que me fez acreditar assim?” Você passar pelo processo de aceitação e conseguir ver beleza naquilo é muito mais prazeroso.  Isso é #autocuidado.  Isso é #autoamor.,"#autocuidado, #autoamor"
1550,2020-09-20,"Escolher bem as pessoas que você segue, interage e admira nas redes sociais também é #autocuidado cuide de sua saúde mental aqui também 💛",#autocuidado
1553,2020-09-19,"Entender que o que o outro pensa sobre você, diz muito mais sobre ele do que sobre vc, além de ser libertador, também é autocuidado. Uma das coisas me deu paz foi quando entendi, que o único pensamento que eu posso tentar controlar, é o meu. Apenas. #corpopositivo #autocuidado","#corpopositivo, #autocuidado"
1561,2020-09-19,Neosaldina + cimegripe antes de dormir pra evitar ressaca #autocuidado,#autocuidado
1563,2020-09-18,Falar de suicídio não é ensinar ninguém a se suicidar. É ensinar PREVENÇÃO.  #SetembroAmarelo #Autocuidado #prevençãoaosuicidio #peçaajuda,"#SetembroAmarelo, #Autocuidado, #prevençãoaosuicidio, #peçaajuda"
1570,2020-09-17,"Agora sério, alguns dos #autocuidado que mais funcionam, nessa categoria #bemestar : 🌾 - meditar  - yoga  - automassagem  - escrever  - ler muito, e com qualidade  - cozinhar comidinhas saudáveis  - comer comidinhas saudáveis","#autocuidado, #bemestar"
1590,2020-09-15,hj eu vo fazer uma pipoquinha e ver uma serie mesmo estando com coisa atrasada pq #autocuidado ne mores,#autocuidado
1591,2020-09-15,"Hoje é #DiaDoCliente! E nós não poderíamos deixar essa data passar em branco para os mais de mil parceiros que temos em todo o Brasil. Por isso, oferecemos uma pausa no dia para uma aula on-line de yoga, um incentivo ao #autocuidado. 😊","#DiaDoCliente, #autocuidado"
1601,2020-09-14,Bora de umectação com óleo de coco 🌴pra hidratar os cachos nestes dias secos  #autocuidado com produtos naturais 💚,#autocuidado
1603,2020-09-14,Você já cuidou da sua saúde mental hoje?   #saudemental #amorproprio #frase #reflexão #psicologia #psique #vida #terapia #TerapiaEmocional #psicologico #cuidados #autocuidado,"#saudemental, #amorproprio, #frase, #reflexão, #psicologia, #psique, #vida, #terapia, #TerapiaEmocional, #psicologico, #cuidados, #autocuidado"
1620,2020-09-11,"Eai linda, já se olhou no espelho hoje? Viu a mulher mais linda que já conheceu?  #autoconhecimento #amor #amorproprio #cuidado #autocuidado","#autoconhecimento, #amor, #amorproprio, #cuidado, #autocuidado"
1621,2020-09-10,Meu primeiro encontro c a nova psicóloga foi bom eu gostei dela trabalha bem diferente  da outra a princípio sem rejeição é animada p próxima quarta-feira 🌻 #autocuidado,#autocuidado
1623,2020-09-09,"Entender, respeitar e cuidar de si é transformar o mundo 🧡♻️ Os pequenos gestos, na rotina do dia, a dia produzem a sociedade.  Tweets do fio ➡️ Modulações militantes por uma vida não fascista (Souza, 2016)  #psicologia #filosofia #deleuze #saúdemental #autocuidado","#psicologia, #filosofia, #deleuze, #saúdemental, #autocuidado"
1642,2020-09-06,Nutra o seu amor interno. 🍃🙏🏾  #amorinterno #autocuidado #triboilumina #mav,"#amorinterno, #autocuidado, #triboilumina, #mav"
1644,2020-09-06,"Sobre o Setembro Amarelo: 🎗Não precisamos nos sentir mal ao precisarmos priorizar nossa própria saúde. 🎗Isso não é egoísmo! É auto cuidado. 🎗Ao nos cuidarmos, estamos cuidando do outro!   #autocuidado #setembroamarelo #saudesempre #cuidardetodos","#autocuidado, #setembroamarelo, #saudesempre, #cuidardetodos"
1653,2020-09-04,Com diálogo vamos combater a desinformação e construir uma sociedade mais empática e saudável.⁣⁣⁣  #SetembroAmarelo #SaúdeMental #Autocuidado #PorqueÉMulher #Feminismo,"#SetembroAmarelo, #SaúdeMental, #Autocuidado, #PorqueÉMulher, #Feminismo"
1669,2020-09-03,"Você já teve a sensação de ser escutado, sem nenhum julgamento ?   #saudemental #psicologia #terapia #saudemental  #terapiaonline #cuidese #amese #psicologa #expandir #voelivremente #voealto #setembroamarelo #autocuidado  #prevenção","#saudemental, #psicologia, #terapia, #saudemental, #terapiaonline, #cuidese, #amese, #psicologa, #expandir, #voelivremente, #voealto, #setembroamarelo, #autocuidado, #prevenção"
1671,2020-09-03,"Não é só sobre um modelo de calça, é sobre o impacto dela na cabeça e no corpo de meninas e mulheres. #CinturaBaixa #autocuidado #corpolivre #moda #plussizefashion #amorpropio #PadraoNao #TranstornoAlimentar #Skinny","#CinturaBaixa, #autocuidado, #corpolivre, #moda, #plussizefashion, #amorpropio, #PadraoNao, #TranstornoAlimentar, #Skinny"
1675,2020-09-02,"Juntamente com o início de Setembro✨ a Orientação Educacional de Taguatinga⭐ tbm iniciará esta semana uma Ação de Valorização à Vida💫, com lives no Instagram de profissionais que atuam no desenvolvimento dos saberes desta área.  #autocuidado #autoresponsabilidade #opoderdaação","#autocuidado, #autoresponsabilidade, #opoderdaação"
1683,2020-09-02,Quem se sente responsável pelo próprio #BemEstar torna-se o melhor amigo de si mesmo.  #VigilantesDoPeso #WW #Autocuidado,"#BemEstar, #VigilantesDoPeso, #WW, #Autocuidado"
1687,2020-09-02,"Quarta-feira, parabéns hoje é o 3º dia que você iniciou a semana e optou pelo #AUTOCUIDADO. Ah! Hoje também é um excelente dia para começar afinal, o melhor dia é aquele que deixamos a #PROCRASTINAÇÃO de lado! ✅Treine pra vida, treine para viver bem #rfpersonal","#AUTOCUIDADO, #PROCRASTINAÇÃO, #rfpersonal"
1688,2020-09-02,"9 - 🐾O pulo do gato é que: Quanto mais frio e seco for o inverno, maior será a intensidade da florada.  Se você achou útil, comente e compartilhe e marque o @ de alguém.  #psicomasilviadiniz #psicoterapia #autoconhecimento #autocuidado","#psicomasilviadiniz, #psicoterapia, #autoconhecimento, #autocuidado"
1695,2020-09-01,"@MussumAlive botou #autocuidado? se não, ainda não 😂",#autocuidado
1721,2020-08-31,"Semana começando, e o que você já fez por você hoje?  #autocuidado é cuidar do corpo como um todo, portanto lembre-se sempre: Mens sana in corpore sano (mente sã, corpo são)  Uma ótima semana para todos!",#autocuidado
1730,2020-08-30,O Autocuidado é uma ferramenta de resistência. Quando você cuida de você mesma suas forças são renovadas. Lembre de dar a si mesma o carinho e o respeito que deseja receber!  Valorize-se e valorize sua história!  #mulherespotentes #autocuidado,"#mulherespotentes, #autocuidado"
1743,2020-08-28,"Como a poda de uma árvore,  as vezes é necessário tirar os excessos para depois focar no crescimento.  #autoconhecimento #autocuidado #respeito #saudemental","#autoconhecimento, #autocuidado, #respeito, #saudemental"
1746,2020-08-28,Esperamos  que gostem! Vem com a gente e não esqueçam de nos contar o que acharam!!!  #almadecorredoras #gestante #atividadefisica #atividadefisicanagestacao #corridaderua #podcastbrasil #podcast #instarunners #fitnessmotivation #autoestima #autocuidado #gravidasestilosas,"#almadecorredoras, #gestante, #atividadefisica, #atividadefisicanagestacao, #corridaderua, #podcastbrasil, #podcast, #instarunners, #fitnessmotivation, #autoestima, #autocuidado, #gravidasestilosas"
1750,2020-08-27,"A psicologia é essencial em tempos como o que estamos atravessando agora, com a pandemia e um cenário político tão complicado e absurdo, é necessário cuidar da nossa saúde mental para passar por esse momento da melhor forma, com autocuidado e saúde.  #autocuidado #diadopsicólogo","#autocuidado, #diadopsicólogo"
1785,2020-08-25,Paradoxo da pós modernidade:  Nunca se falou tanto em #autocuidado e #amorpróprio  E nunca fomos tão ansiosos e depressivos.,"#autocuidado, #amorpróprio"
1800,2020-08-25,"Por não se conhecer, você acredita no que o outro tem pra falar (de você). #autoconhecimento #autoestima #autocuidado","#autoconhecimento, #autoestima, #autocuidado"
1808,2020-08-24,META: aprender a blogueirar. ~haha Fiz uma puta reconstrução delícia no cabelo hoje e não fiz um registro disso nas redes... 🤔😅 #autocuidado #reconstruçãocapilar,"#autocuidado, #reconstruçãocapilar"
1821,2020-08-23,"🎶❤️⠀Minha vida nesta cela é olhar pela janela, e esperar. ⠀ Música: Dia de visita da dupla João Paulo e Daniel e composição de Moacir Franco #TatyaneEliza #Autocuidado #MúsicaDaSemana #DiaDeVisita","#TatyaneEliza, #Autocuidado, #MúsicaDaSemana, #DiaDeVisita"
1823,2020-08-23,"Autocuidado vai além de cabelo hidratado/skincare/ unha feita... Também é sobre cortar relações tóxicas, dizer não quando preciso, e respeitar o seu tempo.  Se for pra se cuidar, que seja por completo.  #skincare #autocuidado","#skincare, #autocuidado"
1824,2020-08-23,bebi 150ml de agua e acabei d fazer o primeiro xixi do dia 😋👊🏼 #selfcare #selflove #healthylifestyle #autocuidado,"#selfcare, #selflove, #healthylifestyle, #autocuidado"
1844,2020-08-21,"É isso mesmo, querida! Você merece, me representa! #Autocuidado #AutoEstima #amorproprio","#Autocuidado, #AutoEstima, #amorproprio"
1847,2020-08-21,"Vocês que estão até hoje, buscando melhorar a sua relação com a alimentação: não usem a comida como compensação, para as crianças sob a sua responsabilidade. A sua luta de hoje não precisa ser a dos seus no amanhã.  #nutribrunaeduarda #alimentareamar #autocuidado #Saude","#nutribrunaeduarda, #alimentareamar, #autocuidado, #Saude"
1862,2020-08-19,Ah se algumas pessoas cuidassem de si como cuidam do seu feed 🤨 #instagram #autocuidado #autoamor,"#instagram, #autocuidado, #autoamor"
1870,2020-08-19,"Você nunca deixa seu celular descarregar completamente, né? Tenho certeza que ao primeiro sinal do fim da bateria você já se compromete a colocá-lo pra carregar.  Que esse cuidado também se estenda pra sua vida pessoal. No primeiro sinal de desânimo, recarregue-se!  #AutoCuidado",#AutoCuidado
1876,2020-08-18,Cada retweet e compartilhamento com um amigo é um ato de carinho.  Conheça a Vitalk acesse nossas conversas gratuitas e pratique o cuidado...   #ConversasQueCuidam #Autocuidado #HeróisDeMáscara,"#ConversasQueCuidam, #Autocuidado, #HeróisDeMáscara"
1878,2020-08-18,"Acordo as  06 da manha e primeira musica que escuto é #AMARELO ""Que o mesmo império canalha, que não te leva a sério Interfere pra te levar a lona Revide"" Obrigada @emicida #autocuidado #amorproprio","#AMARELO, #autocuidado, #amorproprio"
1879,2020-08-18,Lembrar que qualquer coisa que custe a sua paz é cara demais. 🌟 #Paz #autocuidado,"#Paz, #autocuidado"
1882,2020-08-17,"""Às vezes, dar a alguém uma segunda chance é como querer receber outra bala, porque a primeira não te matou.""   #autocuidado #saudemental","#autocuidado, #saudemental"
1891,2020-08-16,Domingo é dia de se organizar e planejar para começar mais uma semana cheia de bênçãos e realizações. Você já traçou os seus planos para os próximos dias? #IEDS #autocuidado #autoamor #amorproprio,"#IEDS, #autocuidado, #autoamor, #amorproprio"
1926,2020-08-13,Tenha uma rotina de autocuidado logo ao acordar e outra antes de dormir. Dois momentos importantes para uma vida em harmonia. #ayurveda #dinacharya #autocuidado,"#ayurveda, #dinacharya, #autocuidado"
1928,2020-08-13,"É um ciclo, não o destino final. 🌒🌓🌖🌕 🌔🌗🌘  #resiliencia #paciencia #autocuidado","#resiliencia, #paciencia, #autocuidado"
1939,2020-08-11,Que tipo de #autocuidado você tem praticado mais?,#autocuidado
1952,2020-08-10,Tudo que se cala o corpo fala. Aprenda a se posicionar quando necessário. Seja gentil com você.  #autoestima #autocuidado #cuide,"#autoestima, #autocuidado, #cuide"
2005,2020-08-03,"@_felliper Um dia terei que fazer isso também, mas já estou sofrendo demais pra fazer uma coisa dessa comigo mesmo #autocuidado",#autocuidado
2009,2020-08-02,Dedique um tempo ao que é realmente importante: você. #autocuidado #amorproprio,"#autocuidado, #amorproprio"
2020,2020-07-31,"#autocuidado: capítulo 1, skincare. É mt bom dormir tranquila, com os creminhos em dia 💆🏽‍♀️ Mas quem vê as blogueiras mostrando a rotina na rede social ao lado não pensa nas 95 vzs em que lavo a mão, a cada item diferente, pra uma área do corpo diferente. 🙄",#autocuidado
2026,2020-07-31,"#autocuidado talvez seja a palavra do momento. Aí você pensa: ""é só mais uma modinha como tantas outras palavras: resiliência, empatia, empoderamento""! A verdade é que nada disso é novo, mas nunca foi tão atual e urgente! Olhar pra dentro virou sobrevivência nos dias de hoje.",#autocuidado
2063,2020-07-29,Todo mundo sabe que para emagrecer tem que fazer dieta e exercício físico. Mas por eu não consigo emagrecer de verdade?  #autocuidado #autoconhecimento #reestruturesemulher,"#autocuidado, #autoconhecimento, #reestruturesemulher"
2078,2020-07-28,"Se coloque em primeiro lugar, afronte! Seja fiel ao que tu sente ✨ #autocuidado #autoamor","#autocuidado, #autoamor"
2080,2020-07-28,"“Quem olha para fora sonha, quem olha para dentro Acorda”. #autocuidado",#autocuidado
2087,2020-07-27,O maior investimento que você pode fazer é em você mesmo!  #autodisciplina #autocuidado  #autoconhecimento,"#autodisciplina, #autocuidado, #autoconhecimento"
2114,2020-07-25,"A higiene bem-feita das calcinhas evita que bactérias e fungos se proliferem e possam causar infecções e alergias. Por isso, separei algumas dicas para que o cuidado com as calcinhas ajude a manter sua saúde vulvovaginal em dias! #íntimofeminino #autocuidado #saúdedamulher","#íntimofeminino, #autocuidado, #saúdedamulher"
2125,2020-07-24,"E aí? Qual ação de #autocuidado você fez hoje? Se não fez, ainda dá tempo! 😉",#autocuidado
2126,2020-07-24,Como perder a Timidez e o Medo do q as pessoas pensam de vc ligar pra isso não faz bem .  #autocuidado #autoestima #help,"#autocuidado, #autoestima, #help"
2145,2020-07-23,Depois do meu atendimento das 20h30 vou simplesmente me desligar das mil coisas que tenho pra fazer e ir asssitir um filme na Netflix. #autocuidado,#autocuidado
2150,2020-07-23,"@MovimentoTJCC Foi o caso do meu pai. Quando descobriu já estava bem avançado, infelizmente. Vale ressaltar que nem todo hospital público aqui no RJ tem cirurgião de cabeça e pescoço, o que, muitas vezes, implica a demora do diagnóstico e tratamento.😞  #autocuidado  #SUS","#autocuidado, #SUS"
2151,2020-07-22,"Um dia para descansar em meio a aulas on line e orientação aos alunos.  Mesmo assim, eu me cuidei.  #conquistasdemim #flordemim #autoestima #autocuidado","#conquistasdemim, #flordemim, #autoestima, #autocuidado"
2163,2020-07-21,PRA QUE terapia é meditação se eu posso ver stories de bebês de graça no instagram???? #autocuidado 🙏🙏🙏,#autocuidado
2166,2020-07-20,"Engana-se quem pensa que #autocuidado é apenas uma ida ao salão, à manicure ou fazer compras. Autocuidado é sobre se autoacolher, é sobre respeitar seus limites e abraçar seus processos. É dizer mais NÃOS às pessoas!",#autocuidado
2176,2020-07-18,Acupuntura é meu novo vício 💕 #autocuidado,#autocuidado
2177,2020-07-18,"Precisamos de coragem para transformar nossos medos em realizações. Até porque, muitas vezes, nós já sabemos o que precisamos fazer, só não colocamos em prática.   #ansiedade #medo #psicologia #terapia #autocuidado #itapema","#ansiedade, #medo, #psicologia, #terapia, #autocuidado, #itapema"
2181,2020-07-18,▫️Espaço para respirar é a margem entre o seu ritmo e o seu limite. Pausas são necessárias.  #bomdia🌻#autocuidado,"#bomdia, #autocuidado"
2182,2020-07-17,Momento fã do dia: Estou simplesmente encantada com o show Sandy e Junior. 😍 Separa um espaço do dia para lazer e fazer coisas que gosta é essencial! Você já fez isso hoje?   #psicologia #psi #psicóloga #psicólogaMariaEduarda #autocuidado #autoconhecimento #fã #SandyJunior,"#psicologia, #psi, #psicóloga, #psicólogaMariaEduarda, #autocuidado, #autoconhecimento, #fã, #SandyJunior"
2196,2020-07-17,"Quando não está estudando vulcões ativos e compartilhando suas aventuras e conhecimentos nas redes sociais, Kellin gosta de praticar atividades ao ar livre, meditação e yoga. #BemEstar #AutoCuidado 6/","#BemEstar, #AutoCuidado"
2208,2020-07-15,"Se ame, preste atenção em você, lembre sempre quem você é, equilibre-se. #amorpróprio #autoestima #autocuidado","#amorpróprio, #autoestima, #autocuidado"
2232,2020-07-12,"Que nessa nova semana, você: Beba mais água Coma mais frutas Não prenda o xixi Ouça música no banho e Faça um carinho no clitóris  #autocuidado #saudeintima #saudemental #saudesexual","#autocuidado, #saudeintima, #saudemental, #saudesexual"
2233,2020-07-12,"Se você cansar, aprenda a descansar, e não a desistir. Respeite seu tempo. #respeito #autocuidado #tempo #Psicologia #façaterapia","#respeito, #autocuidado, #tempo, #Psicologia, #façaterapia"
2241,2020-07-11,Alimente-se com o mesmo carinho que você alimenta alguém que você ama e cuida. Porque antes de amar o outro é preciso aprender a amar a pessoa mais importante da sua vida: você mesmo 😍. #Nutrição #FimDeSemana #Nutri #AutoCuidado #Sabadou,"#Nutrição, #FimDeSemana, #Nutri, #AutoCuidado, #Sabadou"
2247,2020-07-11,Paz de espírito!😌 Paz metal!💙 Não tem preço!  #Autocuidado,#Autocuidado
2253,2020-07-10,"Não faço todo dia, tem dias que mal quero sair da cama e só levanto por ter obrigações. Mas, esse cuidado aumentou e eu sinto diferença. Me sinto bem, minha pele está com menos espinhas, consegui desencravar unhas e assim vai... É um pouco do meu #autocuidado e indico.",#autocuidado
2258,2020-07-10,Meta do dia: Troque um pensamento negativo por uma lembrança boa! #penseemvoce #pensamentopositivo #seame #autocuidado,"#penseemvoce, #pensamentopositivo, #seame, #autocuidado"
2259,2020-07-10,"Te ensinaram a ser gentil com todo mundo, menos com você mesma. #autocuidado",#autocuidado
2261,2020-07-09,Só dá pra cuidar dos outros depois de cuidar de você! 😉  #autocuidado #maesquesecuidam #maeemulher #empoderamentofeminino #secuida,"#autocuidado, #maesquesecuidam, #maeemulher, #empoderamentofeminino, #secuida"
2270,2020-07-07,"Autocuidado é um processo, não exige pressa, através de pequenos passos, você vai avançando, o que não vale é estacionar. ☺  #autocuidado #poderinterior #autoestima #amorproprio #saudeemocional #façaporvocê #comportamento #psicologia #psicologiapositiva #quarentenapositiva","#autocuidado, #poderinterior, #autoestima, #amorproprio, #saudeemocional, #façaporvocê, #comportamento, #psicologia, #psicologiapositiva, #quarentenapositiva"
2284,2020-07-05,"Procurem um grande amor na vida e cultivem-no. Pois, sem amor, a vida se torna um rio sem nascente, um mar sem ondas, uma história sem aventura! Mas, nunca esqueçam, em primeiro lugar tenham um caso de amor consigo mesmos. @augustocury #autocuidado",#autocuidado
2287,2020-07-04,Nos amarmos também é uma forma de demonstrar amor a quem amamos! #autocuidado #amorproprio,"#autocuidado, #amorproprio"
2291,2020-07-04,"""Quais são os nãos que você precisa dizer pra você até chegar no seu topo da montanha?"" #autocuidado",#autocuidado
2295,2020-07-03,Terminando a sexta com uma yôga de leve. Se cuidem e prezem pela saúde mental de vcs ✌🏽😎😘 #Autocuidado,#Autocuidado
2296,2020-07-03,"De nada adianta a pele está sedosa, o cabelo hidratado e a maquiagem OK se por dentro você está se destruindo.  O que é #autocuidado para você?",#autocuidado
2297,2020-07-03,"As vezes você sai da sessão de terapia “pior” do que entrou. Afinal, mexer na ferida dói!!! Mas deixar ela infeccionando é muito pior.  #terapia #psicologia #saudemental #autocuidado #autoconhecimento #tcc #terapiacognitivocomportamental","#terapia, #psicologia, #saudemental, #autocuidado, #autoconhecimento, #tcc, #terapiacognitivocomportamental"
2301,2020-07-03,A felicidade depende do quanto nos conectamos a nossa essência e do quanto nos amamos!!! Simples assim!!! #autocuidado #vidasimples #solitude,"#autocuidado, #vidasimples, #solitude"
2302,2020-07-03,"Depois de algum tempo sangrando, retornei ao processo de cura... terapia é vida saudável! #saudemental  #autocuidado  #amorpróprio","#saudemental, #autocuidado, #amorpróprio"
2307,2020-07-02,@SalonLineBrasil Já somos amigas 🥰🥰🥰 meu cabelinho ama o cuido e carinho que você tem conosco ❤️❤️❤️🥰 isso sim é amizade real 💕 e meu #autocuidado amaaaaaa,#autocuidado
2311,2020-07-01,"Mais vale tentar investir para fazer essa relação dar certo desenvolvendo formas de aproximação gradativa sobre essa imagem ignorada por tanto tempo, e aos poucos conseguir melhorar essa relação! #autocuidado #autoestima","#autocuidado, #autoestima"
2319,2020-06-30,"Tomei banho, lavei o cabelo, botei hidratante e perfume 🥰🥰🥰 me sentindo super limpa, cheirosa e macia #autocuidado",#autocuidado
2321,2020-06-30,"Melhor do que procurar a felicidade,  e criar ela dentro de você. #autocuidado  #quarentena  #pandemia","#autocuidado, #quarentena, #pandemia"
2327,2020-06-30,Acreditar em si mesmo leva a um destino infinito. Acreditar que você falhou é o fim da sua jornada. - #paciência #emocional #crenças #esforço  #sejasuamelhorversao #maturidade #resistência #cromoterapia  #vontade #autocuidado #concentração #acrediteemvoce #mudandovidas,"#paciência, #emocional, #crenças, #esforço, #sejasuamelhorversao, #maturidade, #resistência, #cromoterapia, #vontade, #autocuidado, #concentração, #acrediteemvoce, #mudandovidas"
2360,2020-06-26,“me arisco: pra cada risco de estria se cria todo dia no espelho uma parede de auto estima é das marcas que me fiz escrita “  #autocuidado #poema #poesia #poeta #corpolivre #feminismo,"#autocuidado, #poema, #poesia, #poeta, #corpolivre, #feminismo"
2366,2020-06-25,"Oi gente, tudo bem com vcs?  Decidi criar esse perfil pra compartilhar alguns conteúdos de Psicologia com vcs. Todos são muito bem vindos por aqui! 😁💖  #psicologia #saudemental #bemestar #autocuidado","#psicologia, #saudemental, #bemestar, #autocuidado"
2367,2020-06-25,O @hospitalHCFMUSP tem oferecido a oportunidade para os trabalhadores da linha de frente fazerem atividades físicas de forma segura e orientada por profissionais capacitados. Agradeço aos professores de pilates e condicionamento físico e ao HC pela iniciativa #autocuidado,#autocuidado
2378,2020-06-24,"É com seu corpo que você vive e faz tudo  que mais gosta, com ele você se diverte,  abraça, dança, trabalha, com ele  você pode gerar uma vida...  Se com seu corpo você faz tudo o que mais ama,  por que passa tanto tempo odiando ele ??? #autocuidado #seame #secuide","#autocuidado, #seame, #secuide"
2384,2020-06-23,"A percepção que temos do mundo é uma projeção pessoal resultado da nossa própria história feita de memórias, valores, convicções e caráter;  #autocuidado",#autocuidado
2388,2020-06-23,Hoje começa o curso de medicina tradicional indígena! Aproveitando o #lockdown devido ao #coronavirus e me aprimorando no que gosto.  De escritas a #autocuidado  O que você tem feito nessa #quarentena ?,"#lockdown, #coronavirus, #autocuidado, #quarentena"
2395,2020-06-22,“Fazer terapia é ficar nu diante de si mesmo”- Renata Parreira  #Psicologia #Autocuidado #autoestima,"#Psicologia, #Autocuidado, #autoestima"
2401,2020-06-21,O meu cabelo é outro depois que comecei a fazer cronograma capilar. Façam mulheres!! #umectação #nutrição #hidratação #emcasa #autocuidado #Terapia,"#umectação, #nutrição, #hidratação, #emcasa, #autocuidado, #Terapia"
2409,2020-06-20,@remuly postando fotos dos pedaço de unha nos stories com #autocuidado,#autocuidado
2417,2020-06-19,"O processo de calar as vozes dentro de nós que nos fazem sentir que somos menos, que não fizemos o suficiente e todas essas coisas negativas é extremamente importante pra gente construir uma ideia mais justa e mais gentil de nós mesmos. #Autocuidado",#Autocuidado
2431,2020-06-19,Por que o autocuidado é a primeira coisa que a gente abandona quando a vida aperta?   Você é importante!   #Selfcare #autocuidado #saudemental,"#Selfcare, #autocuidado, #saudemental"
2436,2020-06-18,"Sintomas de Estresse? Ansiedade? Depressão? Os males do mundo moderno potencializados nesse momento... Pratique isso todo dia: - respire fundo, olhe ao seu redor e agradeça por todos, pelo que é e pelo que tem; - viva um dia de cada vez; - procure ajuda profissional. #autocuidado",#autocuidado
2440,2020-06-17,"Depois de longos 15 dias, hj acordei inspirado e comecei a compor. E a cada intervalo sem escrever, percebo que venho, fazendo com mais cuidado e com amor de sobra essa missão. Obg pela linda canetada papai do céu. Anota mais uma patota!!! #Autocuidado",#Autocuidado
2450,2020-06-16,"A mulher com o seu cabelo hidratado e cheiroso, pele limpa e oleosidade controlada não quer guerra com ninguém.. #AutoCuidado #skincare","#AutoCuidado, #skincare"
2468,2020-06-15,"não temos controle do avanço da pandemia, das emoções e pensamentos de outras pessoas, a situação política do país... você consegue identificar o que não tem controle? #ansiedade #ficaemcasa #orientaçoes #autocuidado #saudemental #saudeemocional","#ansiedade, #ficaemcasa, #orientaçoes, #autocuidado, #saudemental, #saudeemocional"
