,texts,targets
13504,"Tá tão difícil suporta minhas crises de ansiedade, minha depressão que voltou viver isolada só do trabalho pro meu quarto, eu não to aguentando e nem me suportando, pensar em suicídio penso as 24hrs do dia mais me falta a coragem daí me pergunto porque! É muito ruim viver assim",4
13505,"Eu sou MT forte  Porq aguenta oq eu aguentei ano passado é agr , é MT difícil , ano passado foi várias tentativas de suicídio, mts crises de ansiedade e quase depressão profunda, quase q eu consegui o suicídio ,mais hj euagradeço a deus por ñ ter dado certo",4
13506,@Gmf_art Ele morreu de suicidio e depressão com panico ansiedade e compras no shopping?,4
13507,"Real, nunca vi meus pais flrm sobre ansiedade, depressão, suicidio e afins. A unica vez q eu ouvi ela falar alguma dessas palavras foi “adolescente depressiva” ou “geração depressiva”, mas pelo menos eu nunca vi ela fazer textinho de setembro amarelo, pelo menos falsa ela n é😍",4
13508,Depressão não tem idade. Ataque de pânico não é drama. Ansiedade não é falta do que fazer. Baixa autoestima não é só relacionado a aparência. Tentativa de suicídio não é para chamar atenção.  Que não percebamos isso só quando for tarde demais.,4
13509,Cai de paraquedas numa noticia de um youtuber que cometeu suicidio depois de muito tempo lutando contra vicio em remedios pra ansiedade/depressão/insônia e vou falar uma coisa,4
13510,"Karol com K falando agora que a saída do Lucas foi covardia.   Se lembrem que todas as vezes que alguém tem crise de ansiedade, depressão, suicídio É ASSIM que a sociedade trata: chamando de covardia.",4
13511,Depressão pra vcs é isso ? Vcs tão o dia todo pagando de bonita no insta todas as madrugadas eu tento suicidio e vcs que precisam de remédio de ansiedade ? Quem dera meus problemas fossem só sobre isso,4
13512,"na qual se dizia que a atual geração de adolescentes têm sido grande alvo de depressão, ansiedade e suicídio e que muitas pessoas (adultos pra ser mais exata) enxergam isso como uma grande ""frescura"" e ""fase"", não sei vocês mas eu vou treinar esse tema k",4
13513,"meus professores do ensino médio, alguns, mais a coordenação da tarde foram coniventes com o bullying que eu sofria eu tentei suicidio algumas vezes depois criei ódio por eles e os alunos que me fizeram mal desde então tenho depressão e ansiedade bullying não é brincadeira",4
13514,"Engraçado, a pessoa que mais fala sobre setembro amarelo, depressão e suicídio ta criticando quem toma remédio PRA CONTROLAR A PORRA DA ANSIEDADE, PRA NÃO SE MATAR, ""pra controlar a raivinha"" que moral ela tem?sério sinto NOJO",4
13515,"Cara, eu não dormi essa noite por causa de ansiedade, eu olhei no relógio era 6 da manhã e nada, aí agora as 9 da manhã eu acordo com a minha mãe fazendo merda e deixando gente entrar aqui dentro de casa.. Ela quer me infartar só pode, ou tá só cometendo suicídio mesmo",4
13516,"@UUGUINH0 Teve também a minha amiga Bru que foi atacada dois dias atrás, ela tem 14 anos e também crises de ansiedade então kpoppers enviaram mensagens de suicídio tanto aqui como no WhatsApp para ela.",4
13517,@DearMaidy Fica lendo coisa assim só dá ansiedade pra alguém é pode levar a cometer um suicídio principalmente quando pra alguém se matar  Vc não sabe o que a pessoa do lado daquela tela pode ta passando,4
13518,@kmingyeom remédio pra ansiedade que fala de suicídio como reação,4
13519,"Não entendo quem abre caixinha de pergunta em setembro, falando ""se estiver com problemas pode falar cmg"" meu você não é psicologo nem psiquiatra, legal sua atitude, mas depressão, ansiedade e tudo isso que pode levar ao suicídio se resolve com TRATAMENTO!!!!!",4
13520,Seu filho desenvolveu depressão pq vc disse q ele é um merda e n serve p nd.Sua sobrinha agr t transtorno alimentar pq a família tda disse q ela tá gorda.A afilhada t ansiedade pq c n for bem n prova apanha qnd chegar em cs.QND UMA PESSOA DESSA TENTA SUICÍDIO VC PERGUNTA O MOTIVO,4
13521,"Eu já encarei a depressão, mas a ansiedade purinha foi a primeira vez.. Kkkk bom... e saio viva de 2019, com um total de 0 tentativas de suicídio (por enquanto) Eu nunca me senti tão grata na vida, como por ter encarado os desafios desse ano.",4
13522,"depressão é sério, ansiedade descontrolada é sério, ideação suicída é seríssimo !!!!!!",4
13523,"@anilorac_relua @amanda_stumpf Crise de ansiedade ou pra algo ruim tipo: fazem uma thread sobre suicídio e colocam que pode ser gatilho pra algumas pessoas. Ai como tinha muito post com alerta de gatilho virou meme e as pessoas usam pra coisas mais simples tipo ouvi uma música e me lembrou do carnaval, gatilho",4
13524,"Ok, chegamos ao ponto em que o Brasil tá me causando uma crise de depressão e ansiedade. Até tendência suicida tô tendo. Vamos de 24h sem redes sociais.  Fiquem tranquilos, eu não vou fazer nenhuma besteira. Qualquer coisa falem com Josh no Instagram. Volto na sexta. Abraços.",4
13525,"Army. 25 anos. 1 filha. Mãe solo. Web designer. Bilíngue em busca do poli. Estudante independente de coreano e inglês. Em busca da minha empresa. Reconstruindo minha vida do zero. Superei a depressão, ansiedade e desejo de suicídio cm o apoio do  @BTS_twt. #ProtectArmyNoonas",4
13526,"Avaliem as amizades de vocês!!  Pessoas no meu twitter postando diariamente frases depressivas e eu não vejo um amigo acolhendo, só chamando pra beber. Depressão, Ansiedade e Suicídio parece que só é levado a sério em série na Netflix.",4
13527,@nauqueruray muita gente dizendo que o filme é super pesado e que o coringa pensa em suicídio o filme todo... triste pra uma pessoa que tem depressão/ansiedade ver né to decepcionada,4
13528,"A importância de se ter personalidades como a Gisele Falando sobre transtorno de ansiedade, ataque de pânico e pensamento suicida é gigantesca!",4
13529,Depressão não tem idade.  Ataque de pânico não é falta de Deus.  Ansiedade não é brincadeira.  Baixa autoestima não é só relacionado a aparência.  Tentativa de suicídio não é para chamar atenção.,4
13530,"A taxa de suicídio aumentou em 30% durante a quarentena, sem contar o aumento dos números de depressão, ansiedade e crise do pânico.  Mas só iremos falar sobre suicídio e demais transtornos em setembro.",4
13531,22 anos de depressão 8 tentativas de suicídio Uma vida sendo feito de idiota e sendo educado de forma agressiva por mulher (sou o único homem na casa) Ansiedade e fobia social Bullying  LEVANTAR TODO DIA É UM MILAGRE E eu não sei se eu aguento mais,4
13532,"amanhã começa a série Doenças Emocionais no Refúgio! Eu amo fazer parte de uma igreja que se preocupa com a saúde mental dos seus membros, que trata depressão, ansiedade e suicídio com a seriedade que precisa ser tratado, sem minimizar e ""demonizar"" isso... 💛",4
13533,"e no final das contas aprendi que quem me ama, está comigo em todos os momentos, desde as crises de ansiedade, das tentativas de suicídio até o sorriso mais sincero e mano, eles estão aqui. Meus amigos são parte da minha estrutura. Amo cada um!",4
13534,"obviamente no fim do percurso ela encontra a luz e se torna feliz, mas os caminhos por onde ela passa e como ela retrata ansiedade, depressão e até o suicídio são extremamente sombrios",4
13535,"Ansiedade, depressão e suicídio estão aumentando durante pandemia. Nosso país é o que mais registra casos de ansiedade e o 2° no ranking mundial de transtornos depressivos. Nossa comunidade não está fora dessa realidade e precisamos urgentemente priorizar a pauta da saúde mental.",4
13536,Invalida e desacredita a ansiedade/depressão do coleguinha o ano inteiro mas passa o setembro postando campanha contra o suicídio,4
13537,"parece sustentável meeeesmo. quero só ver as taxas de ansiedade, depressão, suicídio e mais um monte como não vão ficar (se já não estão ficando né).",4
13538,"@Leonars35567971 @demetriakingdxm @WulfertMatheus @jwheeasy @arthurgaygado @ggukddy_ 1 - desculpa dono da pica de ouro, mas realmente existem pessoas que cometem suicídio por conta disso, entram em depressão, desenvolvem ansiedade e fobia social, se vc n tem, agradece a Deus, pq é muito ruim, e com pessoas como vc q só ajudam fica pior ainda 2 - Sua opinião n é+",4
13539,"Se vcs tivessem um amigx inteligente, que se gaba as vzs, e parece que não tem problema nenhum, msm tendo. O que vcs fariam, se vcs fossem o oposto disso e acabassem tendo crises de ansiedade e suicídio ?",4
13540,"@FelipeS16594393 @grazerhype @JogoLolDuo ou não kkkk qnd vc eh minoria, vc já tem uma predisposição a ter ansiedade, depressão, crise do pânico então essas postagens podem servir de gatilho(não necessariamente gatilho suicida mas tipo gatilho de crises de pânico, ansiedade ou gatilho de revolta, tipo sair xingando todo+",4
13541,"Que estão fazendo essa pressão psicólogica nela vão militar sobre setembro amarelo, contra suicídio depressão e ansiedade sendo que são vocês mesmos que deixam as pessoas doentes, hipócritas.",4
13542,"bom dia amigos, hj pro café temos crises de ansiedade, pro almoço temos espiral depressiva e pro chá da tarde temos ideação suicida  Pro jantar tem miojo de galinha",4
13543,"""O suicídio é estúpido""  -Você sabe o que é Estúpido?   É você machucar tanto alguém ao ponto de fazê-la pensar que o suicídio é única saída.",4
13544,tabela do fracasso   já foi assediadx +100  não tem apoio da família +50  tem autoestima baixa +80  tem ansiedade +200  já se automutilou (qualquer forma) +100  já tentou suicídio +300  guarda todas as emoções pra si mesmx +200   1030 e vcs?,4
13545,"@luizagb_ Povo tá doente amiga,ainda bem que nem vi. Suicídio e coisas do tipo me dão uma crise de ansiedade terrível.",4
13546,"o “universo” conta a história de sete amigos, interpretados pelos membros do bts, enfrentando as dificuldades da vida enquanto crescem e lidando com temas como suicídio e abuso, além de retratar pessoas com depressão e ansiedade.",4
13547,"@Barbie_Chef @sideclaze @sugarrpierce @ibuterazjm @vanessexemplar @versendipty em ñ pegar corona, mas e a preocupação do desenvolvimento de depressão, ansiedade, insônia, autoestima baixa, SUICÍDIO das pessoas, cadê??? ñ é pra ligar o fodase, cautela, proteção higiene e distânciamento é regra! tomando as medidas q citei e mt mais eu sigo sem essa porravírus",4
13548,"Eu me sinto tão bem por ter falado, nossa, achei que ia doer, mas a única coisa que senti foi arrependimento de não ter escutado minha mãe, minha vida poderia se tão diferente hoje. Sem medos, sem ansiedade e sem crises de pânico que me levem a pensar em suicídio",4
13549,"O que acontece com nosso corpo e nossa mente se não dormimos? Muitas das doenças de que sofremos têm  ligação significativa com a falta de sono  por exemplo, o mal de Alzheimer, câncer, doenças cardiovasculares, obesidade, diabetes, depressão, ansiedade e tendências ao suicídio",4
13550,Porque o suicídio é um inimigo tão forte dentro de uma ansiedade?!,4
13551,"@_Kyoutaa vc é uma pessoa amada, e eh importante pra muitos.. novamente, não desista de vc. Eu tenho depressão e ansiedade, já tentei suicidio diversas vezes.. eu entendo como está se sentindo, conversa cmg pra aliviar o coração ? Não guarda.. falar também é um ótimo meio pra se curar..",4
13552,"@julliahope_ @_jusantoscrf Eu ficava exatamente assim qdo tinha crise de ansiedade e minutos depois acordava com meus pais desesperados me chamando pq eu apaguei. Então não achem que isso é bonito, intenso e verdadeiro. Isso é doença, pode piorar e pode até matar (pessoas tentam suicidio e automutilação).",4
13553,minha crise de ansiedade voltou hbshshhehshs suicídio é a solução,4
13554,"cw/tw //  angústia, depressão, ansiedade e suicídio   EU TAVA ME SENTINDO TOTALMENTE MAL COM TUDO, EU NAO QUERIA MAIS VIVER, MINHA DEPRESSÃO SÓ PIOROU E QUEREM Q EU AJA TOTALMENTE NORMAL COMO SE NADA TIVESSE ACONTECIDO, MEUS NÍVEIS DE ANSIEDADE E ESTRESSE SUBIRAM MUITO POHA",4
13555,@danitegon @bunnylunatic8 Como se na escola a criança ia curar a ansiedade e acabar com a crise suicida,4
13556,"nessas horas quando a ansiedade bate junto com o pensamento suicida de sempre, fico perdida",4
13557,"se alguém te falar sobre; ansiedade,pânico e depressão,jamais menospreze.Não é pq você não vê uma crise que ela não existe.Dê ouvidos, se faça presente.Uma palavra pode definir se a próxima mensagem vai ser um bilhete de bom dia ou uma carta de suicídio e… isso não é uma poesia.",4
13558,minha conta envolve:  t.a ✅ anorexia ✅ transtorno bipolar ❌ depressão ✅ ansiedade ✅ suicidio ✅ bulimia❌ desabafos✅ crises✅ motivações ❌ borderline✅ transtorno de personalidade✅ esquizofrenia ❌ masoquismo❌ fobia social✅ etc etc✅,4
13559,"+ E os fãs ao invés de apoia-los ou protege-los dessas coisas, apenas julgam a Camila falando coisas terríveis que acabam com a autoestima da pessoa, podendo causar ansiedade, disforia, depressão e até mesmo o suicídio +",4
13560,"@felipeneto Comecei a te aconpanha em 2017 e hoje nao me arrependo de assisti todos os seu videos pois me salvo de depressao,ansiedade e tentativas de suicidio e todas as vezes que entra no youtube e via um video seu em alta eu assitia e sempre chorava de rir quando o bruno peidava",4
13561,É muito bonito ver todo mundo falar de ansiedade/ suicídio e na primeira oportunidade tratam vc igual lixo,4
13562,"Quando vejo ele me da tipo uma ansiedade foda, mas é tão impactante q sempre lembro dele. É dificil falar sobre ele sem spoilers kkk, mas onome do episódio é de um poema escrito por um personagem q cometeu suicidio e (na mente do protagonista) se arrependeu no meio do caminho",4
13563,"@JornalOGlobo Oq estimula o suicídio ,  é uma disfunção química no cérebro, ansiedade e depressão não cuidada !! Onde que uma pessoa normal  vai olhar uma arma e querer se matar ?",4
13564,"@snufffcore é tipo um loop, eu fiquei meio mal e tentei suicídio por impulso e dps eu comecei a desenvolver crises de ansiedade mt piores q antes pq eu fiquei com culpa doq eu fiz, ai eu fiquei pior por piorar, e, por piorar, fiquei com mais culpa ainda e agr n sei como sair disso kkkkkkk",4
13565,Amanhã é setembro né? Ata o mês que todo mundo fingi se importa com suicídio ansiedade e etc.....,4
13566,@jeonplist Recomendaçoes para assistir devilmen crybay: Primeira: esteja o mais triste possivel para o final ñ te fazer tanto efeito Segunda: não tenha nenhum tipo de problemas mentais como depressão e ansiedade Terceira: tente ñ cometer suicidio Quarta: não confie em quem usa muito branco.,4
13567,"Tw // depressão, ansiedade, suicídio   eu to nessa ja faz tanto tempo que n consigo lembrar um momento da minha vida antes de 2017, eu não sei como isso piorou tanto nem como começou mas to tentando melhorar já faz tanto tempo e só piora tudo, faço terapia e tals mas nem isso",4
13568,Mal consegui dormir de tanta ansiedade pro dia de hj e quando acordo é bomba   Estragaram o meu dia favorito  O meu mês favorito  Outubro vc veio pra forçar meu suicídio,4
13569,@bastardkkk apaga agora tem muita gente mal vendo isso apaga pf eu to mt mal minhas mao tao gelida apaga tem gente querendo cometer suicidio apaga pf eu nunca te pedi nada mas isso que vc falou da gatilho pra crise de ansiedade pf apaga tem muitas pessoas mal por causa desse seu tweet,4
13570,@FallingInZouis @ste_stylinson dor sofrimento lágrimas angustia saudade depressão ansiedade morte suicídio,4
13571,Esquadrão Suicida  Trabalhar Estudar Responsabilidades Boletos Ansiedade Pessimismo Psicólogico abalado Vontade de chutar o balde,4
13572,"sim po,se n me matou,mas me deixou a beira do suicídio e me deu de brinde um ataque de ansiedade mas relaxa eu n morri então ta suave",4
13573,Eu fico brincando sobre suicídio depressão ansiedade problemas psicológicos ai quando eu me matar ninguém vai acreditar,4
13574,"Quem tem ansiedade e depressão sabe como isso destrói a gente e destrói mais ainda ouvir que isso é frescura ""falta do que fazer""  quando um amigo se suicida são os primeiros a postar foto, textão, quando chega Setembro postam textos sobre suicídio e setembro amarelo, hipocritas.",4
13575,"@TwistzzA_ @wolamiii Tá com nada, eu desloquei os meus dois ombros, quase todos os meus dedos já tentei suicídio mais de dez vezes, já entrei em webnamoro 3 vezes, fui corno uma, rejeitado outra e já tive amigo que me traiu, isso sem falar da ansiedade",4
13576,"setembro amarelo/ ajuda psicológica  8 meses atrás eu comecei fazer terapia depois de perceber que não pensava em suicídio por causa da minha família e que sofria de ansiedade, baixa autoestima, imaturidade, etc procurei ajuda pq queria encontrar motivos para viver por mim mesmo",4
13577,"depressão n tem idade  ataque de pânico não é falta de Deus   ansiedade n é brincadeira   doenças mentais n são frescuras  baixa autoestima n é só relacionado à aparência   tentativa de suicídio n é pra chamar atenção   mano se vc n sente, n  julgue, não opine  -rosedixdelrey",4
13578,"O povo fica o ano todo julgando pessoas que tem depressão, problemas com ansiedade, etc... Mas quando chega Outubro, brota gente até do chão pra falar sobre a prevenção do suicídio   Nojo desse tipo de gente, vamos rever o conceito de vcs, rs",4
13579,"eu preciso parar de me mutilar me pressionando a terminar coisas antes do prazo necessário, sexta eu passei três horas chorando com crise de ansiedade me sentindo a pessoa mais burra do mundo por causa de um trabalho que eu sentei agora e fiz em menos de duas horas",4
13580,"@yaneayao Imagina achar horrível criticar a mãe quando ela te faz ter ansiedade, baixa auto estima e no meu caso fez eu ficar triste o tempo todo e extremamente suicida",4
13581,"@itsjuhb_ Nem fui no psiquiatra hoje, odeio esperar. Eu tomo muito remedio, cada tentativa de suicídio eles aumentam. Mas no caso da ansiedade to bem.",4
13582,"cara, vocês já pararam pra pensar o quanto é “comum” hoje em dia as pessoas sofrerem de ansiedade ou por depressao? e já pensaram o quanto isso é triste? o nosso estado (ms) e o 2 no ranking que mais comete suicidio no país, a cada 10 pessoas, 4 tem depressao, isso é mt gent",4
13583,"Tô me altomutilando pois não posso tentar suicídio e tendo crises terríveis de ansiedade, tenho certeza que vou morrer jovem com tanto estresse",4
13584,"🎗após passar setembro amarelo depressão volta a ser drama, ansiedade volta a ser frescura, e suicídio volta a ser algo banal feito para chamar atenção",4
13585,"o mundo precisa entender q não é frescura, mas q alguns jovens (inclusive eu) temos sim depressão, ansiedade, síndrome do pânico e q sim o suicídio passa pela nossa mente em diversas horas do dia. então tenham empatia pfvr.",4
13586,"- Briguei com a minha sala -Mudei de psi -Perdi meus amigos do curso  -Mudei de remédio psi -Terminei meu namoro  -Estou sem amigos  -Causei uma briga entre meus pais -Tive uma crise de ansiedade  -Voltei a me mutilar  Se sua quinta foi tão ruim quanto a minha, vamos conversar",4
13587,"Só serve falar de suicidio em setembro, né? Vocês vivem numa caixa onde tem que fingir que apoiam pessoas com depressão/ansiedade/transtornos em geral pra se sentirem melhores e bons. Mas não é elas, é sobre seu ego.  E elas continuam indo embora.",4
13588,"vey as aulas da Hilda são as melhores, ela tá bem  falando sobre intestino ai do nd ela começa a falar sobre auto-estima , suicídio e ansiedade",4
13589,resumo do ano: depressão ansiedade tentativa de suicídio blackpink melhorando tudo quase desistência da faculdade morte da minha vó blackpink salvando de novo,4
13590,procurando pessoas pra depois do simulado sair e cometer suicidio coletivo vms pessoal pra amenizar toda essa ansiedade vai ser legal,4
13591,"nos piores dias da minha vida dando umas crise de ansiedade fudida do caralho e me sentindo sozinha, que sensação horrível, cheguei a pensar em suicídio porém não tentei cometer um....",4
13592,@revistaazmina Depois aumente em: 34% as chances de transtornos de ansiedade 37% as chances de depressão 110% o risco de abuso de alcool 220% o uso de maconha 155% as chances de suicidio  E viva infeliz para sempre!,4
13593,"@JesseRuothS136 ambos os livros tem uns gatilhos e tal, o primeiro a protagonista tem ansiedade e o segundo fala sobre suicidio e tudo mais. cartas de amor aos mortos eu gostei muito na epoca q eu li, tartarugas nem tanto",4
13594,#SetembroAmarelo Não pode ser só em setembro!Esse ato de prevenção ao suicídio tem que serTODOS OS DIAS do ano!TODOS OS DIAS existem pessoas que sofrem com pensamentos suicidas!👍sofrem de depressão e ansiedade TODOS OS DIAS! Não deixem para ajudar quem precisa só em SETEMBRO!!!!,4
13595,"atenção: essa série de tweets pode conter algum gatilho sobre depressão, ansiedade e suicídio  preciso colocar isso pra fora e não tenho com quem falar, desculpem",4
13596,"esse ano e acho que os próximos me recuso a postar qualquer coisa sobre prevenção do suicídio ou setembro amarelo, o que eu já ouvi de coisas absurdas quando eu tava com depressão e ansiedade no auge... as pessoas não sabem como é até que elas passem pela mesma coisa",4
13597,"@pinkthoughts__ @agmural Eu tenho depressão, ansiedade, esquizofrenia, labilidade emocional e síndrome do pânico. Tentei suicídio 8 vezes ano passado. Já passei em um monte de psicólogo e tomo remédio faz 7 anos e nada disso me ajudou. Então eu to simplesmente tacando o foda se",4
13598,depressão:   irritabilidade perda de interesse em atividades normais  pensamentos de suicídio distúrbios no sono ou fome   ansiedade:  tremedeiras  pânico  inquietação respiração  descontrolada  agitação suor  dificuldade de contração  depressão e ansiedade não é frescura,4
13599,"@XXXofanie tambem isso é importantissimo pessoas tem ansiedade, depressao e ate cometem suicidio po serem ou se descobrirem lgbts",4
13600,Quem quiser deixar de seguir depois do desabafo.  Esteja livre. 🤙🏻 Suicidio não é tema de gaveta. Precisou Lima Duarte vir dizer. O que digo todo dia. Que quem somos vai muito mais do que se mostra. To saindo aqui q o coração tá no cu de tanta ansiedade só de falar disso.,4
13601,"TW // menção a suicídio  falei da crise de ansiedade com o psiquiatra e ele nem deu bola, mas tbm quem mandou eu falar dps de ter dito da tentativa de s*ici*o",4
13602,"Em alguns casos, essa prática pode desencadear problemas como depressão, transtorno obsessivo compulsivo, ansiedade generalizada e até mesmo o suicídio ✋🏻  Não se machuque. Peça ajuda! 🤝🏻",4
13603,"No últimos meses meu namoro estava péssimo, nos afastamos e tive a pior das fases. Minha ansiedade piorou, minha depressão voltou, tentei suicídio mas, dei a volta por cima e aos poucos vou melhorando comigo mesma e me fazendo completa.",4
13604,"Suicídio não é falta de Deus, depressão não é ""fase"", ansiedade não é frescura! Tenha empatia pelo próximo, ninguém sabe oque se passa dentro de ninguém.!",4
13605,Bullying causa suicídio Homofobia causa suicídio Falta de amor causa suicídio Tristeza causa suicídio Ansiedade causa suicídio,4
13606,"as pessoas só falam sobre suicídio msm em setembro né... pq num surto de ansiedade eu falei p minha ""melhor amiga"" q se eu chegasse aos 27 e n tivesse conquistado nd eu iria me matar e ela simplesmente IGNOROU",4
13607,@aavasantiago Boa parte das vezes que pensei em suicídio em meio a crises de ansiedade foi justamente por causa da igreja.,4
13608,"O foda é vc apoiar a sua mãe nas crises de ansiedade, depressão dela e quando vc tá na mesma situação e se abre que pensa em suicídio frequentemente, ouve dela que é frescura. Eu sinceramente não sei mais o que fazer, meus amigos me acalmarem não está sendo mais o suficiente",4
13609,"Claro pq como ele me disse: Ansiedade - bobeira Depressão - você que quis  Suicídio - mente fraca déficit de atenção - burro  E mais um monte de coisa que eu escuto além das falas LGBTfobicas que me corroem por dentro, +",4
13610,"Fui digitar ""doutorado"" no buscador e uma das primeiras coisas que apareceu foi uma materia sobre depressão, ansiedade, síndrome do impostor e tentativas de suicídio entre discentes e docentes de pós graduaçao ""all over the world"". Sei lá, galera, o buraco é mais embaixo...",4
13611,"tw ansiedade suicidio transfobia  bizarro hoje tive um dia interessante ate o ponto q 1conhecido começou a questionar meus ideais de identidade com perguntas retoricas de fundo biblico e depois no role da noite; percebi minha familia empurrando roupas ""masc"" pq eu ia sair c eles.",4
13612,"que suicídio é falta de noção, você não tem lugar de fala, porque você não sabe o que é viver constantemente com medo do futuro, constantemente com medo sem motivos, constantemente desanimado, constantemente em crises de sufoco pela ansiedade... você não passa por nem um terço +",4
13613,aproveitar que é Janeiro branco para lembrar que :      desabafo n é terapia amigo n é psicólogo cerveja n é medicação depressão n é falta de Deus ansiedade n é frescura suicídio n é covardia e teste de internet n é diagnósticos  procurem um profissional que cuidem de vocês.,4
13614,"já temos um dos maiores índices de ansiedade suicidio entre outros tantos transtornos, é de novo tirar o tratamento de milhares de pessoas que dependem dessa porra, na moral vai se foder",4
13615,@sdesoulixo o sistema foi criado por seres humanos mas nao por todos eles tlg ansiedade e suicidio sao coisas q basicamente so aparecem no sec xix e xx e se intensificam  mais d 90% dos adultos tem ansiedade  no inicio do sec passado n era nem 10%,4
13616,"vamos ver setembro chegar e AS MESMAS pessoas que tão fazendo meme com o kanye e rindo da sua saúde mental e do seu estado crítico psicológico vão fazer campanha contra depressão suicidio e ansiedade, eu tenho NOJO de vocês",4
13617,eu tava super bem mas só foi minha amiga dizer que as aulas voltam dia 21 por causa do estágio me bateu desespero e tristeza pq eu perdi as contas de quantas vezes tive ansiedade atacada e tentei suicídio por ficar louca c projetos relatórios correria de estágio,4
13618,"Uma pessoa de experiência propria, passei por um periodo de (depressão, ansiedade insegurança etc...) após uma decepção amorosa passei por um momento onde meus pensamentos era apenas o suicídio e farei de td para vocês passarem por esse processo horrivel, e vamos passar juntos 💛",4
13619,"depressão não tem idade  ataque de pânico não é falta de deus  ansiedade não é brincadeira  doenças mentais não são frescuras  baixa autoestima n é só relacionado a aparência   tentativa suicídio n p chamar atenção   mano  se vc n sente, não julgue, n opine sobre o que não sofre",4
13620,"Só quem tem ansiedade e/ou depressão, sabe como é doloroso chegar nesse nível, ao ponto de tentar suicídio",4
13621,@duarda_uai Só que não é para vc ter noção eu cheguei em um ponto da minha ansiedade que eu tive que tomar remédio para dormir e não me morder   Eu cheguei a tentar suicídio uma época (já estou bem melhor quanto a isso),4
13622,"2019, cada um vai colher o que plantou. Foi assim que justifiquei minha tentativa de suicídio pelas várias crises de ansiedade que acarretaram uma depressão tão fudida que não desejo nem ao meu pior inimigo.",4
13623,"Aprendi a passar pelo processo se chamado""depressão, ansiedade, síndrome de medo, pânico""não sou 100% curada, mas estou mais forte diante de muitas coisas. Gratidão!! E a palavra, tentei diversos suicídio é Deus smp ali cuidado de mim ele me fez entender que ele é a única solução",4
13624,"@drewrkru @narcobarbiez samuel criou um grupo no telegram com fãs brasileiros e mandou audio expondo os bastidores da novela, porem coisas mto pessoais e se ja n fosse o suficiente isso ele ainda brincou com suicidio de um dos partipantes, o chamou de capeta por sua depressao e ansiedade e afins",4
13625,quantos % temos de afinidade?  10% - camila cabello 10% - lauren jauregui 10% - indie 10% - chocolates branco &gt; 10% - café com leite &gt; 10% - blackpink 10% - ansiedade 10% - pessimista  10% - stranger things 10% - pensa em suicídio,4
13626,"@MaiiMonteiro @mayaramonteirow Mana,o filme é ótimo,intenso de várias formas.Trata de  luto,ansiedade, suicídio e caramba,é muito a realidade,pq cada um tá em sua própria batalha e as vezes acaba não enxergando quem tá do lado tbm precisando de ajuda.",4
13627,@__beauchamp__ @whtkelly Obrigada por cada palavra! nem smp é só sobre cogitar suicídio mas tb ter crises de ansiedade q não parecem ter fim nunca. E ler isso me fez perceber q em meio aos dias ruins temos q olhar e perceber o quão temos q perceber as coisas incríveis a nossa volta e usar isso p vencer.,4
13628,Uma pessoa com ansiedade e crise de pânico trabalhar com atendimento ao público é uma cara de suicídio,4
13629,"@soueusolace @EdmarFigueired2 @FreireJuliette Eu mesma quase tive um troço esses dias, fui inventar de tomar energético antes do BBB e tenho ansiedade, quase cometi suicídio 🤡",4
13630,crise de ansiedade é uma merda cara... seus pensamentos te atropelam por coisas que talvez nem aconteçam  sentimos saudade do que não aconteceu  coisas mínimas se tornam um exagero daí ta tudo certo mas achamos que vai dar errado... crc  isso é um suicídio lento,4
13631,"bom, se eu sobreviver a essa semana sem ter crise de ansiedade e pensamento suicida eu sobrevivo a qualquer coisa",4
13632,"@bbeakstar precisa me gatilhar também? tô triste, mal, com depressão, ansiedade, comendo vidro, mordendo o ventilador, me pendurando no décimo quinto andar de um prédio, tomando 8 comprimidos de uma vez e ouvindo a música do suicídio",4
13633,"Se alguém te falar sobre; ansiedade, pânico e depressão, jamais menospreze. Não é pq você n vê uma crise q ela n existe. Dê ouvidos, se faça presente. Uma palavra pode definir se a próxima mensagem vai ser um bilhete de bom dia ou uma carta de suicídio e… isso n é uma poesia.",4
13634,"O psicológico de todos tb ficará fragilizado pós crise.  Depressão não tem idade. Ataque de pânico não é falta de Deus. Ansiedade não é frescura. Baixo autoestima não é só aparência. Tentativa de suicídio não é p/ chamar atenção.  Se você não sente, não opine, não julgue. Abrace!",4
13635,"e infelizmente escolhemos falar sobre isso apenas em setembro, e com isso devemos lembrar que: as crises de ansiedade, pânico e o suicídio não ocorrem apenas nesse mês",4
13636,Aquela ansiedade p regis amanha 2 metrao Ou é suicídio ou é a onda do ano,4
13637,obrigada eleiçoes por trazerem de volta a angustia da ansiedade e o desespero do suicidio,4
13638,"na minha perspectiva, o suicida não quer que alguém próximo sinta a mesma dor, angústia, ansiedade e etc",4
13639,"tw// menção a suicídio  .  .  comecei a tomar remédio de ansiedade e TOC, até ai td bem só q eu comecei a sentir mta dor de cabeça, ent pensei ""vô ver na bula se tá na lista de efeitos colaterais, se n aviso a psiquiatra""  cabei de descobrir q posso ter piora clinica e suicídio🤩",4
13640,"@Alex__testy @clexasgfs Nossa vai se lascar boomer. Não estamos na sua era mais, se liga! Não é só sentar na porra da cadeira e estudar não desgraça, DEPRESSÃO, ANSIEDADE, ATAQUE DE PÂNICO são coisas bem reais viu moço, e não é só com adultos não. Ou vc não viu a taxa de suicídio entre os jovens?",4
