,date,tweet,label
26823,2021-02-13,debate sobre saude mental e o cliche de so se importarem msm em   o povo acha que nao e a classe trabalhadora nos manicomios...que e uma mao de obra dispensavel.,
26824,2021-02-14,nao aceite menos que respeito!,
26825,2021-02-14," descobri que tinha panico, nao aceitei e neguei ate que as crises ficassem piores. a saida e com medicacao e terapia. so quem passa por isso sabe o sofrimento.   ",
26826,2021-02-14,hoje um usuario passou a mao suja de bosta na minha cara. nunca fiquei tao feliz por estar usando mascara!,
26827,2021-02-14,"eu ajudo pessoas a vencer a ansiedade, o sentimento de inseguranca e baixa autoestima e a construir um futuro oportunidades e realizacoes.     ",
26828,2021-02-14,"""ninguem solta a mao de ninguem!*""  *a nao ser no carnaval, nao posso deixar de sair com meus amigos ne? quem aguenta ficar em casa! ",
26829,2021-02-14," os nossos problemas sozinhos, e muito mais dificil enfrenta-los sem a ajuda e o apoio de ninguem.  se nao souber pra quem pedir ajuda por agora tente ligar pro numero 188, o cvv (centro de valorizacao da vida) que atende gratuitamente sob total sigilo",
26830,2021-02-14,"   o cvv - centro de valorizacao da vida realiza apoio emocional e prevencao do suicidio, atendendo voluntaria e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias.  ",
26831,2021-02-14,"  a mim cansam-me sao as pessoas supostas ""iluminadas"" q continuam a misturar um programa de televisao, com a vida real privada, criticando nas redes sociais pessoas q ja estao frageis, ansiosas e deprimidas com todo o caos q estamos a viver com esta pandemia. causa  !!",
26832,2021-02-14,qual a razao do seu surto noturno ?,
26833,2021-02-14,"to comecando a gostar do  e vendo ele com muito amor, que e tudo o que ele precisa e merece no momento.        #o fiuk    ",
26834,2021-02-14," e o ano inteiro, so pra lembra vcs es",
26835,2021-02-14,"neste primeiro episodio, a educadora ellaine del boni guia uma meditacao voltada para a ""concentracao"".     ate dia 28/3, todo domingo, as 10h, estara disponivel um novo video com uma meditacao diferente para voce praticar quando quiser.    ",
26836,2021-02-14,"gostando da pessoa errada menos tempo ira ter com a pessoa certa, desejo tudo de bom para vcs, se cuidem e se hidratem!! :)   ",
26837,2021-02-14,pessoal do tt:eae thais testa de corolla 1.8kkkkkkjkkkkkjjjjkkkkkkjkkkkkkkgente vamos ter cuidado com a auto estima dos outros todos sao lindos e lindas ok e fodase a opiniao alheia ok?? eim,
26838,2021-02-14," nenhum, se quiser conversar minha dm e aberta ou: 188 centro de valorizacao da vida (cvv)  por favor nao se machuque",
26839,2021-02-14," minha solidariedade. se quiser pode ligar 188, numero do centro de valorizacao da vida, que atende tb para apoio emocional em todo territorio nacional.   sinta-se acolhida e abracada. de mae  pra mae:  desejo saude pra voce e sua menina.",
26840,2021-02-14,sinta-se a vontade para me procurar sempre que precisar. ligue 188 gratuitamente para o cvv (centro de valorizacao da vida) para receber orientacoes.,
26841,2021-02-14," olha, voce precisa se responsabilizar pelos seus erros, e nao e dessa forma. procure orientacao medica e psicologica, procure um advogado e assuma o que rolou. sempre pode ligar para o centro de valorizacao da vida - 188",
26842,2021-02-14,a  das coisas me amedronta. vixe! ainda bem que isso nao me pegou. nunca tive pressa para nada na minha vida. nunca! a minha  agradece!,
26843,2021-02-15,"a galera altera o ano todo e posta # no   a empatia vem em acoes nao em # 1x por ano. achar ele chato, ok, tratar como piada o que nao e engracado, nao.",
26844,2021-02-15,"a  nao deu tregua e este ano o feriado de  sera para a gente se cuidar e pular o proximo .   aproveite os dias de descanso  sua  importa! e lembre, se for sair de casa,  . ",
26845,2021-02-15,"tenho visto como as pessoas tem tido dificuldade para tomar decisoes a curto prazo e como estao ansiosas. foi quando me calei e me felicitei por ter a tal ""saude mental"", nao que eu seja um poco de sabedoria, mas como essa saude se faz necessario nos dias de hoje. ",
26846,2021-02-15,"o museu da silveira imagens do inconsciente permanece aberto ate hoje, com uma colecao de mais de 350.000 pecas por pacientes. seu trabalho inspirou muitos outros, o que levou a criacao de instituicoes terapeuticas no brasil e no mundo.   ",
26847,2021-02-15,piadinhas sobre toc estragam meu dia... serio gente! toc nao e gracinha de organizacao nao! se manquem,
26848,2021-02-15,seguinte: nao esta se sentindo bem por qualquer motivo? procure ajuda medica. vai parar de tomar qualquer remedio de uso continuo? pergunte ao seu medico. nao brinque com sua saude.,
26849,2021-02-15,o bruno tinha acabado de falar sobre a medicacao que anda a tomar para a depressao. acham mesmo que uma pessoa medicada pode acrescentar comprimidos assim sem mais nem menos?,
26850,2021-02-15," mae, nao se sinta culpada. o importante e agora tentar encaminha-la para um tratamento. procure na sua cidade o cvv, centro de valorizacao da vida, telefone 188. fazem um excelente trabalho. nao desista. siga em frente.",
26851,2021-02-15," imagino a dor pela qual voce esta passando nesse momento, mas nao se culpe, pois nao e culpa sua. nem dela, sao circunstancias dificeis da vida e que as vezes muitos de nos nao se acha capazes de suportar. apoio para ela e para voce. procure o cvv - centro de valorizacao da vida.",
26852,2021-02-15,ja chorei tanto com,
26853,2021-02-15,"    ta bom ""especialista"" mas a piada pronta aqui nao me parece ser eu  ",
26854,2021-02-15,"o cvv - centro de valorizacao da vida realiza apoio emocional e prevencao do suicidio, atendendo voluntaria e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias.  ",
26855,2021-02-15,fazia tempo que eu nao me sentia mal por causa de ansiedade. na crise de hoje pude vivenciar o que vejo varias pessoas comentar e nao lembro de sentido isto antes. o lado bom foi que pude validar de exercicios de respiracao ajudam de verdade.,
26856,2021-02-16,"for anyone who is needing help, call lifeline: 1-800-273-8255     no brasil, ligue para centro de valorizacao da vida: 188.",
26857,2021-02-16,"em sessao de terapia.  paciente:   eu penso que (silencio), vir pra ca (consultorio) e sair depois e como se fosse uma esponja de louca pesada e encharcada com agua e sabao, dai voce fala e ela fica leve e limpa.  adolescente, 16 anos.   ",
26858,2021-02-16,entrou num site de centro de valorizacao da vida vsf,
26859,2021-02-16," pra quem for assistir o show do nego di, fica minha contribuicao: 188 - centro de valorizacao da vida.  voces vao precisar.",
26860,2021-02-16," centro de valorizacao da vida. um orgao serio que ajuda pessoas com depressao,  ideias de suicidio, etc...",
26861,2021-02-16,"terapia e vida, demorei anos para ter coragem + ter grana pra bancar, antes tarde do que nunca. feliz demais por estar a cada dia mais me encontrando...  ",
26862,2021-02-16,"nao sou  de forma compulsoria, mas ces precisam de terapia em relacao a mil coisas -isso e obvio, mas carnaval e bbb simplesmente me assustam.   e isso.   (foda-se se nao gostou. ce enche minha tl so com essas merdas de reclamacoes sem fim)",
26863,2021-02-16,"feliz dia de carnaval! lembre-se: e importante aceitar as suas emocoes, e nao mascara-las. esse e o primeiro passo para o caminho do autoconhecimento.    ",
26864,2021-02-16,"so hoje foram dois, mas muitos ja me disseram que levo jeito pra ser psicologo ou se eu sou psicologo. meu caro, nao sou psicologo, apenas uso algumas ferramentas da mesma na abordagem centrada na pessoa   ",
26865,2021-02-16,"em meio a situacao caotica que vivemos, como esta o seu  psicologico?   ",
26866,2021-02-16,a viih tube tem que serios problemas paternos pra ficar falando que o nego di era o pai dela ali dentro,
26867,2021-02-16,para cara to brincando,
26868,2021-02-16," ja esta ai tem mais de 20 anos!!! a galera sabe o que rola la dentro, sabe o que rola aqui fora...agora, o que nao entendo e como mesmo assim o povo entra mesmo estando com o psicologico todo abalado  nao sabe que vai piorar? a  vai pras cucuias ",
26869,2021-02-16," pensei exatamente o mesmo.  hj decidi ver o extra pq pensei q iam abordar a saude mental e o caso do bruno como deve ser. ou seja, imagens completas da partilha dele, entrevista a familia, etc.  sou . pronto. e isto!    ",
26870,2021-02-16,"e muito facil falar pra pessoa procurar ajuda, mas quando ela precisa ninguem consegue perceber. elas pedem sem falar, e dificil falar, e preferivel fingir que nada ta acontecendo, mas tudo ainda ta desmoronando por dentro. em setembro tem #   que voces falam ne",
26871,2021-02-16,"psicologa margarida gaspar de matos : ""nos vamos vencer isto, nao a fazer muita forca, nas com muita flexibilidade.""   ""o grande debate - e ou nao e?"" ",
26872,2021-02-16,a nossa plataforma esta quase quase online.,
26873,2021-02-16,"aquele momento que tu percebe que ama seu trabalho, mas sua saude mental nao esta das melhores nessas circunstancias... o que fazer? a quem recorrer?    ",
26874,2021-02-16,"  estamos cansados, fartos desta pandemia que parece nao ter fim.   mas tem, ha-de ter!    e nos podemos adotar estrategias que nos ajudem a ultrapassar esta fadiga.         ",
26875,2021-02-16,"as vezes eu ate sinto saudades de algumas amizades, mas tambem lembro das feridas que me causou e o  processo que levou ate aqui pra sarar, entao prefiro fica so na saudade e nem e egoismo, e pelo bem da minha propria saude mental. ",
26876,2021-02-17,"centro de valorizacao da vida disponivel 24 horas por telefone e no seguinte horario por chat: dom - 17h a 01h, seg a qui - 09h a 01h, sex - 15h as 23h, sab - 16h a 01h.       ligue 188",
26877,2021-02-17,"socorro, todos da serie sao insuportaveis, ate do psicologo peguei ranco...  acho que nao vou ver mais ",
26878,2021-02-17,mas voces nao fazem terapia com uma psicologa que tire proveito de pagode na sessao haha so os meus entenderao...  grupao,
26879,2021-02-17,com pirci da inicial do meu nome,
26880,2021-02-17,hj eu tomei um tang ai decidi nao fumar,
26881,2021-02-17," se possivel tenta instruir ele a procurar ajuda. pra falar com o centro de valorizacao da vida o numero e 188, talvez possa ajudar ele",
26882,2021-02-17,"terapeuta acabou de avisar que voltou das ferias, coracao ja acelerou, e muita coisa pra falar g-zuis    ",
26883,2021-02-17,"cvv e o 188, centro de valorizacao da vida. e trabalho voluntario",
26884,2021-02-17,primeiro depois de me bloquearem a outra conta. em processo de me desanuviar por aqui    ....,
26885,2021-02-17,"gente, serio agora.. eu preciso me tranquilizar, quem tem ansiedade e ja teve crises muito fortes, teve a sensacao de fraqueza nos bracos? tipo, dependendo do movimento as maos tremem como se nao tivesse forca?  ",
26886,2021-02-17,"em nenhuma outra edicao procuraram tanto a psicologa, ne?    ",
26887,2021-02-17,"miriam carvalho () psicologa crp 10/06791, coordenadora anpsinep - articulacao de psicologas(os) negras(os) e pesquisadoras(es) nucleo amapa.  entao nao perde!      ",
26888,2021-02-17,"big brother 2021 mostrou claramente como as pessoas podem ser toxicas com voce,e vao agir como se a culpa fosse sua .   ",
26889,2021-02-17,"""alcancar a consciencia do seu proposito depende apenas do olhar para o aqui e agora, todas as tecnicas de meditacao ajudam para isso e estao disponiveis a cada um todo o tempo.""by carolina frodl   ",
26890,2021-02-17,to nesse processo e vc sabe ... mas me sinto tambem mais seguro hoje em dia!  mais dono do que esta acontecendo comigo mesmo  mais consciente do q estou escolhendo seja  reacoes sejam emocoes seja como escolha mesmo!  tudo isso e  sim processo devido a terapia,
26891,2021-02-17,centro de valorizacao da vida eh uma bosta eu quero socar quem criou isso,
26892,2021-02-17,"centro de valorizacao da vida, telefone 188 ",
26893,2021-02-18,"cuidar de si nao significa ""somente eu"". significa ""eu tambem ""!    ",
26894,2021-02-18,"estou sempre com medo de algo...sempre me defendendo. talvez por isso minha cabeca ta sempre tao cheia, preciso pegar mais leve comigo (nenhuma novidade).  ",
26895,2021-02-18,"ter ansiedade e muito torturante voce ta de boas, de repente um gatilho e sua mente vai a mil. ",
26896,2021-02-18,"controle e uma ilusao, quanto mais tenta ter, mas o perde.  ",
26897,2021-02-18,atualmente nao tem nada que me faca mais feliz que atender meus pacientes!,
26898,2021-02-18,nossa que triste amg e muito triste ter  serio  ainda bem que nao e setembro,
26899,2021-02-18,"hoje eu estava lembrando de um garoto da faculdade que cometeu suicidio no dia da defesa do tcc. e hoje eu estou me sentindo tao pressionado que as vezes a gente se apega em deus, amigos e familia pra nao surtar. bate um medo!      ",
26900,2021-02-18,"voce pode fugir, pode viajar, sair por dias, mas se o que vc evita mora dentro de vc, destino nenhum vai te salvar... ",
26901,2021-02-18,sabe qual e o foda da nossa geracao? e que aqueles que colocam  sao os primeiros a atacarem tua inseguranca. enfim a hipocrisia,
26902,2021-02-18," veja o absurdo que esse pais chegou! saude mental e algo muito serio. os caps destruidos, tomados por igrejas e comunidades terapeuticas e agora isso? retrocesso total! eugenismo, nazismo, tortura aos doentes e incapacitados. basta!     ",
26903,2021-02-18,"seja generoso consigo, diga nao quando necessario e, siga em    ",
26904,2021-02-18,obrigada centro de valorizacao da vida,
26905,2021-02-18,"meu psico me defendendo de mim mesma: - voce cumpriu o seu papel nesse relacionamento, nao digo 100% pq isso ngm pode ser, mas o respeito e a dedicacao estavam apenas do seu lado!!  ",
26906,2021-02-18,"aprendam a naturalizar a palavra ""nao"" , pq vou tacar o foda-se agora.  aah  como e bom a tal da  ne.",
26907,2021-02-18,venhamxs por meio deste trazer e ser sui generis em essencia!,
26908,2021-02-18,quem nunca teve uma crise e comecou a sorrir pq tinha gente por perto nao sabe o que e sofrer e nao poder falar,
26909,2021-02-18,ainda bem to com planos de nunca mais ler um cap prox sequer e comecar a falar mal mau sla como escreve aqui no tt,
26910,2021-02-18,"queridos neuronios, sejam gentis hoje, por favor!    ",
26911,2021-02-18,ser antes de tudo fiel a si mesmo.,
26912,2021-02-19,"acabei de ver ""eu me importo"" ele comeca dando raiva e termina dando raiva kkkk  ah e as protagonistas sao vilas e lgbts!   eu ameii!! e to indicando pra voces verem nesse fds tmbm     ",
26913,2021-02-19,vamos assistir mais um filminho na,
26914,2021-02-19,gostei do filme. nota 8.0 as sapas ia ter o final que tudo mundo sempre pede(feliz) nos acrescimos aconteceu o acontecido,
26915,2021-02-19,pelo menos ela teve o que mereceu no final kkkkkk,
26916,2021-02-19,assistindo o filme . cara que crueldade de ambas as partes!,
26917,2021-02-19,parem de assistir eu me importo da netflix faltando 8:00 minutos pra final ao teremos o q merecemos,
26918,2021-02-19,"depois de quase morrer no mc donald's, estou eu jogado no sofa dando ibope a , me rendi total ao capitalismo. ",
26919,2021-02-19,"se alguem estava desejando q a marla se desse bem, tem q rever suas opinioes sobre as coisas da vida  parabens  q filme foda, comemorei muito o final kkkk",
26920,2021-02-19,esse filme foi uma tortura de ver.,
26921,2021-02-19,"um filme bom pro fds?     voce passa raiva, mas e bom.",
26922,2021-02-19,vem ai garota exemplar 2.0?,
26923,2021-02-19,"hoje tive uma crise (pequena, nada serio) de ansiedade, fazia mo tempao que nao tinha.  vamos de terapia? claro!. ",
26924,2021-02-19,"tem um momento da vida que eu lembro que silenciei pessoas na pandemia, ai dou uma olhadinha e continuo silenciando ate lembrar novamente. ",
26925,2021-02-19,"""voce esta fazendo mais pelo outro do que para voce?""    ",
26926,2021-02-19,"a marla e fran tinham muita quimica, eu amei! um filme de sapatao sem todo aquele drama hetero se descobrindo e familia enchendo o saco, finalmente!  ",
26927,2021-02-19,dinheiro sujo nao compra sucesso,
26928,2021-02-19,filme foda pena que nao me deixaram assistir o final .,
26929,2021-02-19,"voce pode saber o que voce falou, mas nunca o que o outro escutou.       ",
26930,2021-02-19,tem 20min q estou assistindo eu me importo na netflix e eu estou num odio!! pqp!!!  nao sei se consigo assistir!!,
26931,2021-02-19,eu gostei do filme mas xente...pra que matar a muie no fim do filme????????????????,
26932,2021-02-19,"a gratidao fortalece a mente, o coracao e o corpo. nos traz saude.   ",
26933,2021-02-19,"li, ja nao deu onde que: ""ouvir de 5 a 10 musicas por dia pode melhorar a memoria, fortalecer o sistema imunologico e reduzir o risco de depressao em cerca de 80%.""  se nao me engano e isto mesmo ... voces tambem ouvem !?     ",
26934,2021-02-19,"diversos temas, diversas personalidades entrevistadas, fiz especiais para a campanha  e para as  pelo instagram e pelo youtube.",
26935,2021-02-19,prevejo essa velhinha acabando com o esquema da loira,
26936,2021-02-19,ai gente desculpa mas queria ser uma marla grayson,
26937,2021-02-19,"pqp, o filme ""eu me importo"" da  e tudo  imperdivel, raso       ",
26938,2021-02-19,que filme e esse mia gente??,
26939,2021-02-19,"pontuar questoes interiores, resolver questoes interiores, queimar questoes interiores...   processo de autocuidado   ",
26940,2021-02-19,"o novo filme da netflix   e sensacional com rosamund pike de a garota exemplar e o tyrion de got, e um jogo ente viloes, nao ha mocinhos, voce fica em duvida para quem torce. trilha, elenco, roteiro tudo perfeito. assistam!!",
26941,2021-02-19,"tinha tudo pra ser perfeito, como eles fizeram isso??? ",
26942,2021-02-19,obrigada   o filme  e tudo!!!!!!,
26943,2021-02-19,acabei de assistir   e to -,
26944,2021-02-19,"melhor coisa e ela morrendo no final, jurei q ia se dar bem. q satisfacao  ",
26945,2021-02-19,"assistindo  e torcendo pra chegar logo a hora que o anao mafioso vai esfregar a cara dessa golpista vagabunda no asfalto, and more.  lembrem-se criancas: violencia sempre e a resposta.  ",
26946,2021-02-19,gnt ces ja ligaram pro cvv ( centro de valorizacao da vida)?,
26947,2021-02-19,"esse filme  e bom, porem pesado.",
26948,2021-02-19,porra  tem que matar toda vez ?? voce nao se importa com a gente,
26949,2021-02-19,essa sapataum e fdp ne porra do jeito q o diabo gosta e eu tbm kkkkk,
26950,2021-02-20,meu deus mas que odio desse filme de  kkkkkkk os roteiristas queriam mesmo fazer a vila cool que explora idosos ser amada   vai tomar no cu,
26951,2021-02-20,ta na netflix pra quem n entendeu. i nome e  ou,
26952,2021-02-20,o filme comecou bem mas o segundo ato me deixou desanimado... o terceiro ato parece me decepcionar,
26953,2021-02-20,"numa briga entre a mafia russa e uma sapatao sem dente, quem ganha?   ",
26954,2021-02-20,"quem mais achou fantastico o filme ""i care a not"" da netflix.  aquele filme que voce odeia todos, nao quer que ninguem ganhe, mas fica la ate o final forcando pra dar merda.     ",
26955,2021-02-20,o mafioso mata as duas mulheres golpistas e o juiz e tira a mae do asilo. pronto esse e o,
26956,2021-02-20,"assistam , que filme do caralho",
26957,2021-02-20,"filme merda, fodase  ",
26958,2021-02-20,eu to muito puta com esse final de,
26959,2021-02-20,eu achando que o filme  era serie e teve um final nada haver kkkkkkkk,
26960,2021-02-20,manoo a coroa e porra louca kk,
26961,2021-02-20,rosamund pike e a regiane alves de hollywood! como eu amo te odiar.. e no novo filme i care a lot (eu me importo) nao foi diferente!!!,
26962,2021-02-20,"caraca, que filme sensacional esse  parabens ",
26963,2021-02-20,rosamund pike dona do meu c,
26964,2021-02-20,oscar para rosamund pike por i care a lot ja!!!!!!!,
26965,2021-02-20,vou assistir  com minhas amigas hetero bora la,
26966,2021-02-20,"    , rapaz que filme merda pqp ..... duas horas perdidas ... fujam !  roteiro mais furado que uma peneira, pessimas atuacoes .... nao perca seu tempo.",
26967,2021-02-20,eu quero matar a cuidadora de idosos que rouba os pobrezinhos,
26968,2021-02-20,rosamund pike em mais um papel impecavel,
26969,2021-02-20,chocada com esse final hahaha,
26970,2021-02-20,"muito boooom, final melhor ainda  ",
26971,2021-02-20,senhorrrrr   fazendo a gente se apaixonar pela vila !!,
26972,2021-02-20,"eu devo admitir que a marla e uma vila foda, inteligente,esperta e cruel, e rosamund pike arrasou nesse filme    ",
26973,2021-02-20,acabei de assistir o filme  que filme em senhora  nunca decepciona.,
26974,2021-02-20,muito legal esse filme da      adorei o final.,
26975,2021-02-20,"e esse filme das sapatao trambiqueira? adorei, fazia tempo que nao via um filme que eu ficava sem ideia de como seria o final  ",
26976,2021-02-20,por que ninguem ta falando sobre a morte que acontece no final de ?,
26977,2021-02-20,"""entao tenta a sorte sua piranha de merda"" - jeniffer  ",
26978,2021-02-20,eu tinha esquecido o que era passar tanta raiva com um filme quanto hoje,
26979,2021-02-20,"chocada que e a eiza em  ta c uma carinha de bb q me lembrava alguem, so nao sabia quem kkk",
26980,2021-02-20,so a  consegue me fazer ficar apaixonada por uma psicopata louca.,
26981,2021-02-20,que filme phoda!,
26982,2021-02-20,lamentavel! o desconhecimento somados a perversidade de algumas pessoas geram como resultado mais sofrimento e estigmatizacao.,
26983,2021-02-20,"[alerta de spoiler]   casal safrico meio bonnie e clyde  trilha sonora toda eletronica jogo de camera em espiral efeito orange&amp;teal com azul! enquadramento/colorometria perfeitos, classicos mas com sofisticacao e tecnologicos plot twist de milhoes  vai ser premiado ",
26984,2021-02-20,melhor filme da vida mds,
26985,2021-02-20,ser sensata demais as vezes custa muito caro,
26986,2021-02-20,um lindo sabado  segue a agenda de atendimentos online aos sabados           https://t.co/gkgti4yqtz,
26987,2021-02-20,nao da pra ver isso de video chamada nao eu fiquei os vidros inteiros beijando o yoongi e o tae eu fiquei cinco minutos so beijando a pinta no nariz do tete,
26988,2021-02-20,"esqueci de taggear, vai que alguem aparece pra puxar um papo      ",
26989,2021-02-20,"me tornaram ridicula e ai eu percebi que a cada dia me importo menos com o que as pessoas falam. vou cuidar de mim como posso, crer em deus, sobreviver e tentar sair dessa. deus em primeiro lugar, saude mental em segundo e vida que segue.    ",
26990,2021-02-20,"sabemos filosofar, o problema e saber viver. para cada conselho que damos aos outros, ha centenas que deveriamos seguir, e ignoramos.  - -     ",
26991,2021-02-20,cuidem da saude mental. o impacto que isso tem na sua vida e muito grande.  procurar um profissional e essencial e ninguem precisa passar por nada sozinho.  nao ha problema nenhum em pedir ajuda. independente da sua idade.,
26992,2021-02-20,finalmente um final digno,
26993,2021-02-20,rosamund pike me fez ter muita raiva nesse filme novo da   olhei pra ela e disse: atriz!,
26994,2021-02-20,"mano, que odio desse filme pqp ",
26995,2021-02-20,"e esse filme hein  jesus, relacao de amor e odio com a marla.. o final foi meio termo, mas foi bem tipico",
26996,2021-02-20,"2021 e mesmo o ano de eiza gonzalez (): godzilla vs kong nos cinemas, debute no brasil com  e sua estreia na netflix, com . gosto muito! ",
26997,2021-02-20,rosamund pike faz a gente sempre terminar os filmes com ela a odiando. um dom de gerar o odio. eu fico muito indignada,
26998,2021-02-20,a fotografia desse filme e linda. deixa os atores mais bonitos do que ja sao,
26999,2021-02-20,estou fazendo uma sessao  ... assisti ao filme  adorei!!! assisti ao ... muito muito bom. e agora estou no terceiro episodio de ... to chorando aqui... muito foda... quero assistir outro filme depois o que indicam???,
27000,2021-02-20,eu to com tanto ranco da cara de voces... que inferno.  nao dava pra pegar aqueles diamantes e liberar a velhinha? porra,
27001,2021-02-20,"esse filme da netflix ""eu me importo"" tinha tudo para ser bom, mas foi bem meia boca. muito enrolado, com uns bandidos bem incompetentes. o final ate que e bom, o dificil e aguentar quase duas horas pra chegar nele   ",
27002,2021-02-20,e a prova de que gente ruim so se da bem,
27003,2021-02-20,"o mafioso mais incompetente que eu ja vi, passei tanta raiva que se n fosse a rosamund pike eu nao ia aguentar assistir ",
27004,2021-02-20,nunca achei que ia torcer pra uma ladra de idosos. quer ver um casal safico trambiqueiro? veja   na netflix,
27005,2021-02-20,assisti   e tava achando foda ai veio o final e estragou tudo,
27006,2021-02-20,o filme era perfeito ate o final chegar q lixo,
27007,2021-02-20,ate em um filme de trambiqueiras as gay nao tem um final feliz pqp,
27008,2021-02-20,"fui assistir o filme ""eu me importo"" com a minha familia ai do nada aparece duas muie se pegando parecendo dois boneco do toy story mds  ",
27009,2021-02-21,pessoas diz o tempo todo estamos aqui se precisar quando vc tem depressao ansiedade. as mesma q coloca apoio do setembro amarelo na rede social te vira as costas,
27010,2021-02-21,caio tem que imunizar a karol...ta sendo perseguida....somos a favor da saude mental...humilharam ela e pode ficar por isso? nunca!,
27011,2021-02-21,"por fora maravilhosa, por dentro deeeeeestruida...  autoconhecimento mata primeiro pra depois curar  ",
27012,2021-02-21,"nao, voce ainda nao tentou de tudo. ",
27013,2021-02-21,meu deus que odio dessas ordinarias,
27014,2021-02-21,nossa que filme fodaaa,
27015,2021-02-21,"acabei de assistir  na  e mano, que filme foda, ja tava ficando com odio do filme mas a ultima cena me deu ate um sentimento de alivio! cruel? nao mesmo, acho que ela mereceu esse fim!",
27016,2021-02-21,a gente pelo amor de deus olha o tempo que essa vagabunda ficou debaixo d'agua e nao morreu putaquepariu,
27017,2021-02-21,nem meia hora de filme e ja estou com raiva desse povo extorquindo a velhinha,
27018,2021-02-21,"10 minutos de filme ja estou com odio dessa estelionataria, charlata    ",
27019,2021-02-21,vamos la ver  na  e ainda tem a maravilhosa rosamund,
27020,2021-02-21,marla grayson e a flordelis dos idosos,
27021,2021-02-21,e ruim mas ruim com forca pqp!,
27022,2021-02-21,a vontade que da de meter um murro nesse sorriso bonito...,
27023,2021-02-21,"- terminei agora , e ja vi filmes melhores e ja vi filme piores , tem uma boa historia e tambem tem coisas que realmente so acontecem em filmes , nota 7  assistam ! ",
27024,2021-02-21,faz muito tempo que nao vejo um filme. ainda mais com meus pais. q bom q valeu a pena!,
27025,2021-02-21,filme   super recomendo,
27026,2021-02-21,eu nunca desejei tanto na minha vida que a protagonista se fude-se igual eu desejei nesse filme,
27027,2021-02-21," que filmaco, o final foi surpreendente e a gente sai do filme com um sentimento de vinganca.",
27028,2021-02-21,esse filme parece ate aquelas tramas indianas,
27029,2021-02-21,to assistindo  e se essas duas rapariga nao morrer eu vou ficar muito puto,
27030,2021-02-21,sera que so eu amei muito todos personagens nesse filme ?,
27031,2021-02-21," ruim!!! fraco do meio pro fim! uma megera com super poderes consegue colocar a mafia russa no chinelo com uma arma de choque. cia, fbi, kgb... voces tao dando mole...  ... que preguica desse filme... tinha potencial...",
27032,2021-02-21,"   : se voce se importa com filme de qualidade, deve assistir a esse.",
27033,2021-02-21,2021 ano de mudancas e desafios!,
27034,2021-02-21,bloqueio criativo para novos posts.  me ajudem com temas por favor !,
27035,2021-02-21,"o video ""cultura e acesso universal a saude"" faz um paralelo entre tres grupos em situacao de vulnerabilidade na nossa sociedade. trata-se da oportunidade de falar sobre atencao a  por meio de um projeto piloto do qual muito nos orgulhamos: o qualificaraps.   ",
27036,2021-02-21,so eu que paro e penso e tento entender oq acontece ao meu redor????,
27037,2021-02-21,"exquece porra, e os coringa caralhoooo, vtmnc essa porra e flamengo porra, e emocao ate o final porra pqp, respeito porra, caralhoooo vtmnc que selecao foda-se tudo porra, vtmnc ksksksksks    !!!!!! parooo nao chora ta anti, nao chora vai se f*",
27038,2021-02-21,"que isso , se quisesse ver bandido se dando bem, assistia o tv camara, e nao o filme ",
27039,2021-02-21,bloqueei uns 7 ja azar to por nada,
27040,2021-02-21,"gente pfv me dem motivos para nao desistir da etec, eu odeio estudar de tarde e to la de tarde, e n qro perder essa chance pq reconheco q e uma boa, mas a cada dia q passa minha saude mental vai caindo, me ajudem pfv!!     ",
27041,2021-02-21,assistindo   e votando na,
27042,2021-02-21,"a mulher e braba, temos que admitir  ",
27043,2021-02-21,"nossa acabei de ver o filme ""eu me importo"" fudeo meu psicologico legal, mas tem uma reflexao de que vale o dinheiro,se no final nada disso importa...... ",
27044,2021-02-21,"caralho,  acertou muito ",
27045,2021-02-21,e um filme bom. assistam.,
27046,2021-02-21,nao seja inocente.  a vida e uma grande troca. precisa haver reciprocidade!!.  a melhor coisa para sua  saude mental e retribuir com a mesma importancia o que as pessoas dao a voce.  nem mais. nem menos.,
27047,2021-02-21,nao e serie e filme,
27048,2021-02-21,"rosamund pike deixou de ser amy exemplar, largou o bobao do ben affleck, virou marla grayson, ta pegando a gostosa e fodona fran/eiza gonzalez , e dando golpe milionario em velhinhos. quanta evolucao, meus amigos   ",
27049,2021-02-21,acabei de ver  na  e como nao amar rosamund pike? a mulher e maravilhosa!  adorei o filme!,
27050,2021-02-21,que filme foda. minha garota exemplar nunca decepciona,
27051,2021-02-21,tem um filme no  que e lancamento  ! top vale a pena assistir !,
27052,2021-02-21,"eu vou achar essa rosemund pike e dar na cara dela. escreve o que eu estou dizendo. mexer com velhinho nao pike, nao se mexe com crianca e nem velho. ta ferrada. ",
27053,2021-02-21,chocado com a critica social de  ( imaginando o tanto de gente famosa que diz uma coisa e faz outra ),
27054,2021-02-21,"esse filme da netflix, , e muitoooo bom mds",
27055,2021-02-21,"rosamund pike acabando com a vida do ben aflleck beleza. mas uma idosa, mano. . . . ja estou pronta pra passar o pano. ",
27056,2021-02-21,parabenssss por  puta filme que atuacao,
27057,2021-02-21,estou aliviado pq sou pobre e a marla nao viria atras de mim,
